user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
347,42.0,Male,Mobile,19.46,10,5,5,1,1,1,27.76,29.79,0
348,29.0,Female,Mobile,,2,1,0,0,1,0,2.21,84.32,1
349,40.0,Male,Mobile,8.53,6,3,2,0,0,1,10.14,39.95,1
350,40.0,Female,Mobile,27.88,11,10,6,0,0,1,18.9,5.53,1
351,36.0,Male,Mobile,14.0,8,2,2,0,1,0,15.44,45.67,1
352,46.0,Male,Mobile,14.36,3,2,3,0,0,0,14.41,29.99,1
353,35.0,Female,Tablet,22.82,18,10,6,1,1,1,28.25,16.55,1
354,40.0,Male,Mobile,3.57,1,1,0,1,1,0,6.55,90.44,0
355,49.0,Male,Mobile,6.84,2,0,0,0,0,0,2.22,84.0,0
356,45.0,Female,Mobile,22.87,10,8,4,1,1,1,27.59,18.23,1
357,45.0,Female,Desktop,2.78,2,1,0,1,1,0,3.79,84.77,0
358,26.0,Male,Mobile,9.93,9,5,3,0,0,1,8.21,66.84,1
359,43.0,Female,Tablet,6.29,3,2,5,0,1,0,20.07,70.93,0
360,29.0,Female,Desktop,13.73,8,3,1,1,0,1,14.47,39.5,1
361,25.0,Male,Mobile,10.99,5,3,3,1,1,1,17.5,38.92,1
362,37.0,Male,Mobile,24.27,16,13,5,0,1,1,20.63,20.42,1
363,28.0,Male,Mobile,11.87,8,4,3,1,1,1,9.64,63.54,1
364,45.0,Female,Desktop,16.06,10,2,2,1,1,0,16.6,49.32,1
365,46.0,Female,Mobile,10.92,8,1,5,0,0,0,6.43,55.13,1
366,18.0,Male,Mobile,9.94,6,3,3,0,0,1,8.02,31.09,1
367,29.0,Male,Desktop,5.04,5,5,3,0,1,1,22.98,72.32,1
368,23.0,Male,Desktop,5.11,9,2,4,1,0,0,7.72,65.75,1
369,33.0,Male,Desktop,3.62,2,1,0,0,1,0,5.33,73.16,1
370,42.0,Female,Desktop,7.44,3,1,0,1,1,0,3.5,99.54,0
371,35.0,Male,Mobile,4.83,3,1,0,1,1,0,4.27,79.24,1
372,32.0,Female,Mobile,2.19,3,0,0,1,1,0,7.18,92.24,0
373,51.0,Female,Mobile,3.95,2,0,0,0,1,0,6.8,96.78,1
374,18.0,Male,Mobile,21.96,17,5,3,0,0,1,33.94,39.64,1
375,50.0,Female,Tablet,7.09,4,1,0,0,0,0,2.08,97.12,1
376,32.0,Female,Mobile,16.62,8,2,3,0,0,0,9.62,41.72,0
377,37.0,Female,Desktop,18.71,17,6,7,0,1,1,15.59,6.96,1
378,32.0,Male,Desktop,3.26,2,0,0,1,0,0,4.31,81.13,1
379,53.0,Male,Mobile,29.58,12,12,5,0,1,1,36.67,25.91,1
380,25.0,Male,Mobile,14.5,9,3,2,0,0,1,14.49,47.21,1
381,38.0,Male,Mobile,5.48,1,1,0,0,0,0,5.0,96.94,0
382,43.0,Male,Mobile,17.15,19,13,3,1,1,1,22.97,28.75,1
383,21.0,Male,Tablet,27.39,19,10,7,1,1,1,38.0,8.51,1
384,28.0,Female,Mobile,13.44,7,3,4,1,0,1,6.43,35.99,1
385,36.0,Female,Mobile,18.03,11,5,5,1,0,1,16.87,29.17,1
386,29.0,Female,Mobile,26.42,15,6,7,0,0,1,25.99,27.74,1
387,29.0,Female,Mobile,11.95,5,5,1,1,1,1,18.83,35.51,1
388,34.0,Female,Mobile,6.45,4,1,0,1,0,0,7.51,72.49,0
389,44.0,Female,Tablet,19.43,14,12,6,1,0,1,26.81,16.99,1
390,34.0,Female,Desktop,22.42,10,12,4,0,1,1,27.07,34.58,1
391,48.0,Female,Desktop,3.38,7,4,2,1,0,1,14.22,47.11,1
392,28.0,Male,Mobile,17.78,8,3,1,1,1,1,11.65,30.19,1
393,25.0,Male,Mobile,12.49,6,5,3,1,1,1,17.02,68.71,1
394,57.0,Female,Desktop,20.58,15,7,3,1,0,1,27.34,25.01,1
395,31.0,Female,Desktop,15.03,8,5,3,1,0,1,11.12,42.0,1
396,24.0,Male,Mobile,4.29,4,1,4,1,1,0,14.76,72.96,1
397,20.0,Male,Desktop,5.31,5,1,4,1,0,0,11.4,63.82,1
398,48.0,Male,Tablet,10.98,5,4,2,0,1,1,17.64,37.22,1
399,34.0,Female,Mobile,24.86,11,10,8,0,1,1,22.35,24.88,1
400,35.0,Female,Mobile,22.92,12,13,7,0,0,1,28.49,18.49,1
401,36.0,Male,Mobile,7.32,2,0,0,0,1,0,2.53,76.23,0
402,48.0,Female,Tablet,4.14,6,3,4,1,0,1,14.93,65.95,1
403,36.0,Female,Mobile,14.73,8,2,2,1,1,0,17.99,41.34,1
404,60.0,Male,Mobile,23.03,16,6,6,1,1,1,32.24,16.62,1
405,39.0,Male,Desktop,15.73,10,3,3,1,0,1,9.81,41.23,1
406,48.0,Male,Mobile,9.04,3,1,5,0,1,0,19.19,72.38,1
407,46.0,Female,Mobile,16.57,6,5,1,1,1,1,14.61,40.96,0
408,37.0,Male,Mobile,2.58,3,1,0,0,0,0,2.73,89.67,0
409,32.0,Male,Desktop,10.47,6,5,5,1,0,1,14.74,62.05,1
410,41.0,Male,Desktop,6.72,2,0,0,1,0,0,6.13,89.69,0
411,43.0,Female,Desktop,12.78,5,4,1,0,0,1,9.13,60.94,1
412,32.0,Female,Mobile,7.8,5,5,2,1,0,1,13.99,48.09,1
413,39.0,Female,Mobile,6.79,9,4,2,0,1,1,17.57,28.65,1
414,50.0,Male,Desktop,8.12,5,4,2,1,1,1,10.91,38.15,1
415,58.0,Female,Mobile,18.72,14,8,3,1,1,1,23.74,16.19,1
416,46.0,Female,Mobile,10.66,11,2,3,1,1,0,11.46,52.9,1
417,56.0,Male,Mobile,10.87,9,2,3,0,0,0,9.75,48.31,1
418,31.0,Female,Mobile,15.9,8,5,3,0,0,1,9.33,42.41,1
419,45.0,Female,Mobile,17.77,11,13,5,0,0,1,37.22,29.33,1
420,51.0,Female,Mobile,28.17,12,9,6,1,1,1,28.44,18.91,1
421,29.0,Female,Desktop,20.51,14,13,6,0,0,1,32.9,5.62,1
422,33.0,Female,Mobile,28.25,16,7,7,1,1,1,30.85,16.27,1
423,55.0,Female,Tablet,7.22,3,0,0,1,0,0,6.32,96.2,0
424,28.0,Female,Mobile,9.94,10,4,3,0,1,1,15.24,60.22,1
425,24.0,Female,Mobile,2.57,1,1,0,0,0,0,6.29,86.21,1
426,53.0,Male,Mobile,11.22,7,4,1,0,1,1,17.47,42.33,1
427,49.0,Male,Desktop,13.97,10,4,2,1,1,1,15.09,45.2,1
428,42.0,Male,Tablet,5.06,3,5,2,0,0,1,15.29,74.96,1
429,37.0,Male,Mobile,9.94,6,5,2,0,0,1,18.01,39.67,1
430,33.0,Male,Mobile,6.19,1,1,0,1,1,0,2.02,80.83,0
431,40.0,Male,Mobile,3.31,3,1,0,1,0,0,5.23,88.09,0
432,53.0,Male,Desktop,19.21,11,11,5,1,0,1,20.84,22.24,1
433,40.0,Female,Desktop,22.12,11,9,5,1,0,1,18.83,27.19,1
434,59.0,Female,Desktop,3.67,2,0,0,0,0,0,2.52,88.8,0
435,29.0,Female,Mobile,3.59,3,0,0,1,0,0,5.48,78.1,0
436,37.0,Female,Mobile,23.26,12,12,4,1,0,1,38.83,14.95,1
437,34.0,Female,Desktop,2.12,3,0,0,0,1,0,6.57,96.78,0
438,27.0,Male,Desktop,19.85,18,8,6,1,0,1,17.43,39.14,1
439,36.0,Male,Mobile,16.87,12,9,4,1,1,1,20.23,38.95,1
440,42.0,Female,Mobile,2.53,3,0,0,0,0,0,3.44,86.19,0
441,43.0,Female,Tablet,7.57,3,1,0,0,0,0,5.79,82.09,0
442,59.0,Female,Mobile,5.77,6,4,6,1,0,1,18.6,59.91,1
443,42.0,Male,Mobile,16.78,7,3,3,1,0,1,10.49,30.8,1
444,49.0,Male,Mobile,17.3,10,4,1,0,0,1,14.74,42.99,0
445,38.0,Female,Mobile,16.59,11,7,5,0,0,1,17.74,8.78,1
446,54.0,Male,Mobile,5.28,4,3,2,1,0,1,9.1,63.65,1
447,60.0,Female,Desktop,3.86,5,1,5,1,1,0,17.71,28.66,1
448,43.0,Female,Mobile,27.56,19,5,5,1,0,1,37.08,27.53,1
449,28.0,Male,Mobile,9.45,11,3,2,0,0,1,13.6,49.84,1
450,32.0,Female,Desktop,2.61,3,0,0,0,0,0,6.81,74.49,0
451,40.0,Male,Tablet,29.37,11,13,3,0,0,1,27.38,6.28,1
452,42.0,Female,Desktop,14.79,5,4,1,1,0,1,13.93,69.13,1
453,44.0,Female,Desktop,14.0,6,2,2,1,0,0,19.26,35.25,1
454,42.0,Male,Tablet,13.5,3,5,6,1,0,1,24.14,62.87,1
455,38.0,Male,Desktop,5.41,4,0,0,1,0,0,4.58,93.98,0
456,31.0,Male,Tablet,13.77,8,3,1,1,0,1,19.99,30.03,1
457,42.0,Female,Desktop,4.5,3,0,0,1,1,0,5.56,92.98,0
458,56.0,Female,Desktop,16.8,9,5,1,1,0,1,11.64,46.16,1
459,48.0,Female,Desktop,3.25,1,1,0,1,0,0,2.46,91.55,0
460,43.0,Female,Tablet,6.28,4,1,0,1,1,0,5.56,75.45,0
461,48.0,Female,Desktop,4.78,1,1,0,0,0,0,7.79,88.24,1
462,34.0,Male,Desktop,27.83,17,6,7,1,0,1,15.46,19.57,1
463,32.0,Male,Mobile,23.54,16,8,4,1,0,1,25.13,37.2,1
464,30.0,Female,Tablet,13.96,5,5,3,1,0,1,11.23,57.78,1
465,36.0,Male,Mobile,6.13,4,1,3,0,0,0,8.55,23.33,1
466,33.0,Male,Mobile,16.7,8,4,1,1,0,1,17.18,63.96,1
467,50.0,Female,Desktop,16.09,11,3,2,1,0,1,16.73,45.13,1
468,33.0,Male,Mobile,13.98,7,5,3,0,1,1,5.45,39.84,1
469,29.0,Female,Mobile,7.47,1,0,0,1,1,0,4.26,81.07,1
470,57.0,Female,Mobile,10.68,8,3,4,0,1,1,9.05,70.83,1
471,33.0,Male,Mobile,6.36,1,0,0,1,0,0,7.4,72.64,0
472,39.0,Male,Mobile,13.82,8,5,6,1,1,1,23.99,74.96,1
473,42.0,Female,Mobile,5.96,4,0,0,0,1,0,3.71,84.93,0
474,26.0,Female,Desktop,3.19,3,3,4,0,0,1,6.29,40.62,1
475,50.0,Female,Mobile,8.1,11,5,2,1,1,1,18.86,31.73,1
476,44.0,Male,Mobile,3.63,6,5,6,0,1,1,22.87,74.42,1
477,53.0,Female,Desktop,7.3,3,1,0,1,1,0,5.72,86.73,0
478,31.0,Female,Mobile,16.96,8,2,2,1,1,0,17.19,42.87,1
479,38.0,Female,Desktop,5.37,9,1,2,0,0,0,24.65,31.56,1
480,38.0,Female,Mobile,13.53,5,5,1,0,0,1,19.08,56.26,1
481,40.0,Male,Mobile,22.9,11,6,7,1,0,1,29.94,8.02,1
482,23.0,Female,Mobile,23.63,17,7,5,1,1,1,23.6,22.42,1
483,39.0,Male,Tablet,14.98,9,4,2,1,0,1,13.16,40.56,0
484,23.0,Female,Mobile,26.24,15,8,4,1,0,1,32.23,26.31,1
485,41.0,Female,Mobile,11.71,7,5,2,0,0,1,19.91,61.79,1
486,18.0,Female,Mobile,11.38,5,5,3,1,1,1,22.27,64.97,1
487,19.0,Female,Mobile,3.41,3,0,0,1,1,0,6.05,78.22,0
488,46.0,Male,Mobile,17.15,9,5,3,1,0,1,17.73,65.24,1
489,32.0,Male,Mobile,11.81,4,1,4,0,1,0,7.44,69.15,1
490,28.0,Male,Mobile,11.67,5,1,4,1,0,0,21.35,66.26,0
491,50.0,Female,Mobile,15.74,11,4,1,1,1,1,17.67,67.55,1
492,41.0,Female,Desktop,18.76,19,11,4,0,1,1,35.38,10.83,1
493,46.0,Male,Mobile,11.87,7,3,2,1,0,1,15.61,59.33,1
494,36.0,Male,Desktop,7.76,1,0,0,0,1,0,6.73,88.91,1
495,60.0,Male,Mobile,10.46,5,2,2,0,1,0,19.56,69.05,1
496,31.0,Female,Mobile,12.24,7,4,2,0,1,1,9.2,61.57,1
497,55.0,Female,Mobile,9.16,9,2,2,0,1,0,9.54,56.84,1
498,37.0,Male,Desktop,6.72,1,1,0,0,0,0,6.54,75.47,0
499,21.0,Male,Mobile,12.48,8,5,2,1,1,1,17.75,72.06,1
500,42.0,Male,Mobile,10.51,6,3,5,1,0,1,21.31,59.63,0
501,41.0,Female,Desktop,19.56,18,5,7,0,1,1,37.86,20.71,1
502,27.0,Female,Desktop,12.42,11,3,1,0,1,1,13.73,54.45,1
503,28.0,Female,Mobile,17.66,8,4,3,1,1,1,12.77,67.59,1
504,37.0,Female,Mobile,25.44,11,9,5,0,1,1,21.7,37.66,1
505,41.0,Female,Mobile,16.57,11,11,7,1,1,1,30.97,14.53,1
506,18.0,Male,Mobile,4.1,2,1,0,1,1,0,4.99,83.58,1
507,48.0,Male,Mobile,7.18,5,1,4,0,1,0,12.45,72.73,1
508,33.0,Female,Desktop,19.6,12,8,3,0,0,1,30.3,9.01,1
509,24.0,Male,Mobile,13.73,7,5,3,0,0,1,20.5,24.3,1
510,47.0,Female,Mobile,17.52,19,13,6,1,0,1,37.12,7.27,1
511,37.0,Male,Mobile,25.1,13,11,4,0,0,1,22.87,29.72,1
512,50.0,Male,Mobile,16.53,9,3,1,1,1,1,19.4,68.29,1
513,42.0,Male,Mobile,7.63,8,2,2,1,0,0,6.96,71.67,1
514,37.0,Female,Mobile,14.88,5,1,5,1,1,0,23.29,40.21,1
515,36.0,Male,Mobile,5.81,3,1,0,1,0,0,5.59,79.82,0
516,42.0,Female,Desktop,2.89,2,1,0,0,0,0,5.78,71.78,1
517,33.0,Male,Mobile,11.21,7,2,3,0,0,0,18.28,38.83,1
518,29.0,Male,Mobile,28.7,11,12,6,0,0,1,25.21,16.99,1
519,44.0,Male,Mobile,6.37,4,5,6,1,1,1,8.9,28.14,1
520,36.0,Male,Desktop,3.22,4,1,0,0,0,0,7.21,97.09,0
521,38.0,Male,Desktop,8.7,10,4,1,1,1,1,8.49,65.74,1
522,48.0,Male,Mobile,13.7,5,3,1,1,1,1,12.63,49.38,1
523,36.0,Female,Desktop,10.49,7,5,3,1,1,1,6.31,60.42,1
524,38.0,Female,Mobile,24.66,12,5,6,1,0,1,25.32,32.76,1
525,32.0,Female,Mobile,29.64,18,10,3,0,1,1,23.16,37.85,1
526,42.0,Female,Tablet,9.54,10,2,1,0,1,0,13.12,39.01,1
527,41.0,Female,Mobile,15.19,9,4,1,0,0,1,12.98,52.09,1
528,47.0,Female,Mobile,14.84,7,2,1,0,0,0,11.53,65.95,1
529,32.0,Male,Mobile,2.03,3,1,0,0,0,0,3.83,93.65,0
530,33.0,Male,Mobile,12.34,5,2,6,0,1,0,18.35,22.32,1
531,45.0,Male,Tablet,28.99,17,12,6,0,1,1,30.02,22.49,1
532,40.0,Female,Mobile,5.67,8,1,4,0,0,0,16.93,79.45,0
533,28.0,Female,Mobile,13.33,5,5,5,0,1,1,20.69,37.89,1
534,51.0,Male,Mobile,13.21,8,2,3,1,0,0,12.29,66.26,1
535,21.0,Male,Mobile,23.94,14,8,3,0,0,1,37.24,8.16,1
536,45.0,Male,Mobile,14.2,9,5,5,1,1,1,23.84,37.26,1
537,25.0,Male,Mobile,28.24,19,6,3,1,1,1,33.76,27.36,1
538,56.0,Female,Mobile,5.46,2,0,0,1,0,0,6.6,92.7,0
539,22.0,Male,Desktop,10.4,7,2,3,1,0,0,13.88,38.85,1
540,49.0,Female,Mobile,7.31,3,1,0,1,0,0,5.81,84.53,1
541,37.0,Female,Mobile,6.73,4,2,3,0,0,0,17.77,59.02,1
542,34.0,Male,Tablet,25.1,18,8,7,1,1,1,33.8,39.77,1
543,39.0,Female,Desktop,5.5,4,1,0,1,0,0,6.91,99.1,0
544,44.0,Female,Desktop,26.35,11,6,4,1,1,1,38.25,16.75,1
545,28.0,Male,Mobile,24.18,11,9,7,1,1,1,37.42,22.19,1
546,29.0,Female,Mobile,8.11,7,3,2,1,1,1,13.2,61.86,1
547,44.0,Female,Mobile,2.59,2,0,0,1,1,0,5.31,77.14,0
548,20.0,Male,Mobile,17.22,11,13,3,0,1,1,29.75,35.03,1
549,32.0,Male,Desktop,8.86,9,5,3,0,1,1,19.1,48.24,1
550,60.0,Male,Mobile,28.5,12,9,8,1,1,1,21.84,32.75,1
551,28.0,Male,Tablet,9.92,5,2,3,1,0,0,18.16,34.7,1
552,49.0,Male,Mobile,3.36,6,3,4,1,1,1,11.88,79.77,0
553,32.0,Female,Mobile,13.62,7,4,3,1,1,1,15.38,37.7,1
554,43.0,Male,Mobile,12.46,6,3,2,0,0,1,14.32,43.89,1
555,44.0,Male,Mobile,3.93,9,5,6,1,0,1,23.97,43.36,1
556,49.0,Female,Desktop,16.92,5,2,1,1,0,0,17.96,44.23,1
557,35.0,Female,Mobile,7.84,3,0,0,1,1,0,4.88,93.66,0
558,57.0,Female,Mobile,3.58,1,0,0,0,0,0,3.61,83.88,0
559,32.0,Male,Tablet,16.61,19,6,7,1,1,1,31.58,7.62,1
560,40.0,Male,Tablet,17.44,13,6,3,0,0,1,27.85,26.47,1
561,40.0,Male,Tablet,16.92,14,5,4,1,1,1,22.49,33.52,1
562,26.0,Female,Mobile,3.59,3,1,0,1,1,0,4.44,84.02,0
563,35.0,Male,Desktop,2.96,4,0,0,1,0,0,4.7,91.78,0
564,39.0,Female,Tablet,7.24,2,1,0,0,1,0,5.69,75.4,0
565,33.0,Female,Mobile,14.72,5,3,3,0,1,1,12.92,60.91,1
566,60.0,Female,Mobile,14.07,10,3,2,1,1,1,10.13,51.61,1
567,29.0,Female,Desktop,17.92,9,2,3,0,1,0,10.4,65.73,0
568,49.0,Female,Desktop,11.02,7,4,3,0,1,1,18.78,58.43,1
569,46.0,Female,Desktop,5.84,3,4,4,0,0,1,14.19,45.68,1
570,37.0,Male,Mobile,10.89,9,5,1,1,0,1,14.69,51.28,1
571,29.0,Female,Mobile,14.42,9,3,1,0,0,1,15.61,32.71,1
572,30.0,Male,Mobile,23.38,17,11,8,0,1,1,33.6,27.7,1
573,32.0,Female,Mobile,9.93,11,5,2,0,0,1,19.75,39.01,1
574,20.0,Female,Desktop,28.59,11,13,6,1,0,1,31.15,25.08,1
575,27.0,Female,Mobile,3.21,7,5,4,0,0,1,16.34,66.1,1
576,23.0,Female,Mobile,10.3,3,3,2,0,0,1,19.56,30.34,1
577,51.0,Female,Mobile,5.87,1,1,0,0,1,0,4.5,70.61,0
578,44.0,Female,Mobile,5.98,3,3,5,1,1,1,12.03,29.14,1
579,45.0,Female,Mobile,17.59,6,5,2,0,1,1,15.99,57.12,1
580,43.0,Male,Mobile,12.13,5,4,3,0,1,1,13.23,65.03,1
581,39.0,Female,Desktop,15.47,11,5,2,1,0,1,13.65,68.27,1
582,52.0,Male,Desktop,5.41,3,5,2,1,1,1,11.31,61.62,1
583,31.0,Female,Mobile,16.65,9,4,1,1,0,1,12.65,36.8,1
584,39.0,Female,Tablet,13.94,10,3,1,1,0,1,18.61,45.15,1
585,45.0,Male,Desktop,19.13,11,8,6,1,0,1,20.63,7.27,1
586,24.0,Male,Mobile,3.53,1,1,0,1,1,0,3.19,82.05,1
587,60.0,Female,Tablet,4.7,1,0,0,1,1,0,2.74,93.58,0
588,38.0,Male,Mobile,6.29,4,1,0,1,0,0,5.97,91.73,0
589,39.0,Female,Mobile,4.81,1,0,0,1,0,0,2.43,92.94,0
590,50.0,Male,Mobile,7.37,2,1,0,1,0,0,6.53,92.23,0
591,47.0,Male,Mobile,2.41,1,1,0,1,0,0,5.05,95.76,0
592,38.0,Male,Mobile,25.79,12,6,4,0,1,1,25.2,14.36,1
593,39.0,Male,Mobile,4.21,1,1,0,0,1,0,3.16,79.43,1
594,22.0,Male,Mobile,13.66,5,4,3,1,1,1,19.32,57.48,0
595,32.0,Female,Mobile,13.71,5,2,4,1,0,0,22.52,28.93,1
596,43.0,Male,Mobile,13.24,11,3,2,0,1,1,10.36,47.44,1
597,42.0,Male,Mobile,21.78,11,11,3,1,1,1,28.83,27.41,1
598,50.0,Male,Desktop,7.52,3,0,0,1,0,0,5.37,80.84,0
599,36.0,Female,Desktop,7.47,4,0,0,0,0,0,3.33,84.23,1
600,24.0,Female,Mobile,4.51,3,0,0,1,0,0,7.87,96.28,1
601,48.0,Male,Mobile,5.41,4,0,0,1,0,0,4.36,98.67,0
602,52.0,Female,Mobile,14.21,7,5,3,0,1,1,17.75,38.86,1
603,46.0,Female,Desktop,3.63,2,1,0,0,1,0,5.28,98.34,0
604,36.0,Female,Tablet,2.3,1,1,0,1,1,0,2.7,94.94,1
605,48.0,Male,Mobile,5.78,3,1,0,1,0,0,5.48,79.91,1
606,60.0,Male,Desktop,15.12,9,5,2,0,0,1,13.94,66.11,0
607,39.0,Female,Desktop,4.95,4,1,0,0,0,0,6.28,73.88,0
608,24.0,Female,Mobile,13.06,7,2,3,1,1,0,16.8,64.82,1
609,32.0,Male,Tablet,16.93,8,2,3,1,1,0,12.13,37.94,1
610,44.0,Male,Mobile,28.05,14,6,4,0,0,1,15.36,31.34,1
611,21.0,Female,Tablet,5.45,2,1,0,1,0,0,2.09,77.71,0
612,39.0,Male,Mobile,26.15,18,9,3,0,1,1,15.43,37.19,1
613,41.0,Female,Mobile,29.89,12,7,6,1,1,1,21.39,16.86,1
614,53.0,Male,Tablet,2.29,1,0,0,0,0,0,4.05,82.93,0
615,51.0,Male,Mobile,8.09,5,2,4,0,0,0,21.3,49.59,0
616,46.0,Male,Desktop,13.29,8,4,6,0,0,1,21.21,74.91,1
617,18.0,Male,Mobile,7.41,2,1,0,0,0,0,2.93,97.4,0
618,47.0,Female,Desktop,8.84,11,5,1,1,0,1,12.7,30.41,1
619,45.0,Male,Mobile,24.73,17,7,8,0,0,1,23.41,13.05,1
620,40.0,Male,Tablet,22.81,11,6,8,0,0,1,21.86,39.5,1
621,20.0,Male,Mobile,2.43,2,0,0,0,0,0,4.15,79.38,1
622,30.0,Male,Mobile,4.12,1,1,0,0,1,0,3.59,99.03,0
623,26.0,Male,Mobile,13.57,11,5,3,0,0,1,16.08,34.03,1
624,18.0,Female,Tablet,15.25,8,3,1,1,1,1,10.1,65.18,1
625,37.0,Female,Mobile,21.78,14,11,4,0,0,1,16.6,12.55,1
626,30.0,Male,Mobile,8.59,11,2,1,1,0,0,8.48,42.63,1
627,60.0,Female,Mobile,10.41,7,4,2,0,0,1,8.38,33.3,1
628,36.0,Male,Mobile,26.47,14,10,3,0,0,1,16.39,39.37,1
629,50.0,Female,Desktop,4.83,1,1,0,0,0,0,2.67,91.79,0
630,22.0,Male,Mobile,14.28,9,5,1,1,1,1,17.01,53.17,1
631,32.0,Male,Desktop,28.96,17,5,3,1,1,1,39.95,21.21,1
632,38.0,Female,Mobile,4.4,4,5,5,1,0,1,5.06,52.65,1
633,28.0,Male,Mobile,17.21,10,5,2,0,1,1,9.8,43.8,1
634,33.0,Male,Mobile,9.92,6,2,2,1,0,0,17.49,61.27,1
635,35.0,Male,Desktop,6.21,2,1,0,1,0,0,4.88,86.48,0
636,35.0,Male,Mobile,13.29,11,3,2,1,1,1,17.18,51.67,1
637,56.0,Male,Mobile,11.48,6,2,1,1,0,0,9.07,31.11,1
638,41.0,Female,Mobile,2.27,3,1,0,1,1,0,5.26,99.74,1
639,42.0,Female,Desktop,15.01,11,2,3,1,0,0,16.66,61.41,1
640,43.0,Female,Mobile,14.88,5,3,2,1,1,1,11.75,49.03,1
641,44.0,Female,Tablet,6.16,3,1,0,1,0,0,2.04,79.96,1
642,37.0,Male,Mobile,16.16,10,5,2,1,0,1,14.95,42.86,1
643,34.0,Male,Mobile,5.56,2,1,0,1,0,0,6.31,96.47,0
644,39.0,Female,Mobile,16.19,8,2,1,0,0,0,9.6,59.11,1
645,49.0,Male,Mobile,6.6,2,0,0,1,0,0,5.03,96.69,0
646,49.0,Female,Tablet,4.69,7,2,2,0,0,0,12.73,44.6,1
647,35.0,Male,Mobile,10.94,6,5,2,0,1,1,14.78,56.99,1
648,45.0,Male,Mobile,17.68,17,11,8,1,1,1,17.37,37.05,1
649,36.0,Female,Mobile,21.75,10,7,5,1,0,1,22.44,38.34,1
650,38.0,Female,Mobile,13.35,8,5,3,0,0,1,14.93,39.26,1
651,33.0,Female,Desktop,6.81,4,1,0,0,0,0,7.21,92.17,1
652,36.0,Female,Tablet,12.99,8,2,3,1,0,0,16.23,47.5,1
653,51.0,Female,Mobile,12.49,5,5,1,0,0,1,12.81,56.54,1
654,38.0,Female,Mobile,24.07,10,10,5,0,1,1,35.25,18.39,1
655,39.0,Female,Mobile,8.09,6,5,3,0,0,1,18.62,63.95,1
656,23.0,Male,Tablet,4.79,1,0,0,1,0,0,3.83,71.07,1
657,34.0,Female,Tablet,8.1,10,5,2,1,1,1,15.71,57.01,1
658,35.0,Female,Tablet,9.63,6,4,2,0,1,1,16.32,57.43,1
659,29.0,Female,Mobile,25.9,18,13,3,0,1,1,31.19,7.55,1
660,38.0,Male,Mobile,17.71,9,4,1,1,1,1,9.81,69.69,1
661,33.0,Male,Mobile,14.38,8,4,3,0,0,1,18.49,39.64,1
662,38.0,Male,Mobile,6.04,6,4,3,1,0,1,5.96,56.66,1
663,39.0,Female,Mobile,24.94,13,5,8,0,1,1,22.05,20.73,1
664,28.0,Male,Mobile,7.13,1,1,0,1,0,0,6.18,83.61,0
665,34.0,Female,Mobile,4.22,3,1,0,1,0,0,6.09,79.64,0
666,38.0,Female,Mobile,6.62,4,1,0,1,0,0,4.92,70.53,0
667,49.0,Male,Mobile,3.64,4,0,0,1,0,0,5.4,77.36,0
668,40.0,Female,Mobile,6.27,2,1,0,0,0,0,2.53,78.08,0
669,31.0,Male,Desktop,3.31,4,1,0,0,0,0,2.95,71.21,0
670,41.0,Male,Mobile,17.95,5,5,2,1,0,1,12.26,47.48,1
671,55.0,Male,Desktop,7.92,3,0,0,1,0,0,6.28,89.83,0
672,47.0,Male,Mobile,12.28,3,1,6,1,0,0,19.22,56.26,1
673,43.0,Female,Desktop,2.89,3,1,0,0,0,0,2.81,92.93,0
674,45.0,Male,Mobile,14.88,6,2,2,0,1,0,13.38,39.7,1
675,52.0,Male,Mobile,8.46,6,5,3,0,1,1,15.36,40.19,1
676,48.0,Female,Desktop,5.22,7,2,4,0,1,0,5.6,36.06,1
677,43.0,Female,Tablet,3.5,3,0,0,1,0,0,6.28,80.35,0
678,48.0,Male,Mobile,12.41,11,4,1,0,1,1,14.28,31.13,1
679,27.0,Male,Mobile,11.13,8,1,3,1,1,0,10.66,78.49,1
680,22.0,Male,Tablet,11.56,9,3,5,1,0,1,8.9,34.92,1
681,39.0,Male,Mobile,23.33,10,13,8,1,0,1,39.73,33.75,0
682,38.0,Female,Mobile,17.66,11,5,3,1,1,1,9.46,69.01,1
683,32.0,Male,Tablet,3.88,2,0,0,1,0,0,6.03,82.28,0
684,46.0,Female,Desktop,17.0,16,12,4,0,1,1,16.77,18.41,1
685,19.0,Female,Mobile,5.77,5,2,2,0,1,0,22.59,40.03,1
686,32.0,Female,Tablet,13.6,11,2,1,1,0,0,19.05,49.76,1
687,33.0,Male,Mobile,15.09,6,4,2,0,0,1,10.7,36.55,1
688,21.0,Male,Mobile,9.79,11,5,1,1,0,1,14.14,45.6,1
689,52.0,Female,Desktop,19.29,16,13,6,0,0,1,26.17,11.75,1
690,24.0,Male,Mobile,3.25,1,1,0,1,0,0,7.64,80.07,0
691,32.0,Female,Mobile,8.63,9,4,3,1,0,1,8.74,66.09,1
692,47.0,Female,Tablet,14.34,5,2,2,1,0,0,15.79,44.15,1
693,44.0,Male,Mobile,9.85,7,2,2,0,1,0,19.9,68.92,1
694,26.0,Male,Desktop,6.86,3,1,0,0,0,0,2.24,99.08,0
